CASE_STATUS,DECISION_ELAPSED_DAYS,EMPLOYER_POSTAL_CODE,EMPLOYER_STATE,EMPLOYER_NUM_EMPLOYEES,WAGE_OFFER_FROM_9089,COUNTRY_OF_CITIZENSHIP,CLASS_OF_ADMISSION,FOREIGN_WORKER_INFO_EDUCATION,CASE_RECEIVED_DATE_MONTH,EMPLOYER_STATES,ZIP_CODE
Certified,72,94923,CA,165,48214,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,94923
Certified,72,94920,CA,36,110200,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94920
Certified,217,94801,CA,2852,44575,PHILIPPINES,H-1B,Bachelor's,10,CALIFORNIA,94801
Certified,82,94621,CA,27,47840,PHILIPPINES,H-1B,Bachelor's,7,CALIFORNIA,94621
Certified,77,94612,CA,60,145000,PHILIPPINES,H-1B,Bachelor's,1,CALIFORNIA,94612
Certified,127,94608,CA,54,145000,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94608
Certified,208,94597,CA,18,21237,PHILIPPINES,Not in USA,High School,11,CALIFORNIA,94597
Denied,3,94597,CA,18,21112,PHILIPPINES,Not in USA,High School,6,CALIFORNIA,94597
Certified,454,94592,CALIFORNIA,1456,40307,PHILIPPINES,H-1B,Master's,6,CALIFORNIA,94592
Denied,2130,94590,CA,3,18325,PHILIPPINES,B-2,High School,6,CALIFORNIA,94590
Certified,2142,94589,CA,12,48568,PHILIPPINES,B-2,Bachelor's,10,CALIFORNIA,94589
Certified,207,94588,CALIFORNIA,138000,110000,PHILIPPINES,H-1B,Bachelor's,3,CALIFORNIA,94588
Denied,81,94588,CALIFORNIA,220,132122,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,94588
Denied,413,94588,CA,220,132122,PHILIPPINES,H-1B,Bachelor's,3,CALIFORNIA,94588
Denied,416,94588,CA,220,132122,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94588
Certified,162,94588,CA,240,131622,PHILIPPINES,H-1B,Bachelor's,11,CALIFORNIA,94588
Certified,163,94588,CA,240,131622,PHILIPPINES,H-1B,Bachelor's,11,CALIFORNIA,94588
Certified,182,94588,CA,240,131622,PHILIPPINES,H-1B,Bachelor's,11,CALIFORNIA,94588
Certified,416,94588,CA,220,79810,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,94588
Certified,94,94588,CA,220,131622,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,94588
Certified,181,94587,CALIFORNIA,56,90251,PHILIPPINES,H-1B,Bachelor's,11,CALIFORNIA,94587
Certified,78,94587,CA,55,78728,PHILIPPINES,H-1B,Bachelor's,3,CALIFORNIA,94587
Certified,216,94583,CALIFORNIA,8,20426,PHILIPPINES,B-2,High School,2,CALIFORNIA,94583
Certified,190,94583,CALIFORNIA,8,20426,PHILIPPINES,B-1,High School,2,CALIFORNIA,94583
Certified,208,94583,CALIFORNIA,443,125299,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94583
Certified,210,94583,CALIFORNIA,8,20426,PHILIPPINES,B-2,High School,2,CALIFORNIA,94583
Certified,215,94583,CALIFORNIA,8,20426,PHILIPPINES,B-2,High School,2,CALIFORNIA,94583
Denied,646,94583,CA,6,126048,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,94583
Certified,106,94583,CA,600,138653,PHILIPPINES,L-1,Bachelor's,2,CALIFORNIA,94583
Certified,56,94580,CA,125,116210,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,94580
Certified,219,94565,CA,182,79500,PHILIPPINES,H-1B,Bachelor's,10,CALIFORNIA,94565
Denied,973,94547,CALIFORNIA,5,19718,PHILIPPINES,B-2,High School,12,CALIFORNIA,94547
Certified,214,94539,CALIFORNIA,50,132122,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94539
Certified,58,94539,CA,23,42000,PHILIPPINES,H-1B,Bachelor's,6,CALIFORNIA,94539
Certified,247,94539,CA,91,46250,PHILIPPINES,H-1B,Bachelor's,8,CALIFORNIA,94539
Certified,214,94538,CALIFORNIA,80,86008,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94538
Certified,210,94538,CALIFORNIA,80,86008,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94538
Denied,53,94538,CALIFORNIA,80,140608,PHILIPPINES,H-1B,Bachelor's,8,CALIFORNIA,94538
Certified,65,94538,CA,47,123115,PHILIPPINES,H-1B,Master's,4,CALIFORNIA,94538
Certified,48,94538,CA,47,123115,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,94538
Certified,54,94538,CA,47,123115,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,94538
Certified,153,94538,CA,99000,67413,PHILIPPINES,L-1,Bachelor's,12,CALIFORNIA,94538
Certified,196,94531,CALIFORNIA,20,21237,PHILIPPINES,B-2,High School,2,CALIFORNIA,94531
Certified,448,94531,CALIFORNIA,5,20467,PHILIPPINES,B-2,High School,5,CALIFORNIA,94531
Certified,196,94531,CALIFORNIA,20,21237,PHILIPPINES,B-2,High School,2,CALIFORNIA,94531
Certified,449,94531,CALIFORNIA,5,20467,PHILIPPINES,B-2,High School,5,CALIFORNIA,94531
Denied,300,94513,CALIFORNIA,750,62910,PHILIPPINES,H-1B,Master's,3,CALIFORNIA,94513
Denied,242,94513,CA,850,68209,PHILIPPINES,H-1B,Master's,4,CALIFORNIA,94513
Denied,2234,94513,CA,3,18200,PHILIPPINES,B-1,High School,4,CALIFORNIA,94513
Denied,211,94510,CA,24,73882,PHILIPPINES,H-1B,Master's,9,CALIFORNIA,94510
Denied,96,94503,CA,0,23920,PHILIPPINES,B-2,Bachelor's,6,CALIFORNIA,94503
Certified,268,94501,CA,6,21112,PHILIPPINES,B-2,High School,7,CALIFORNIA,94501
Denied,801,94404,CALIFORNIA,1000,46313,PHILIPPINES,H-1B,Master's,10,CALIFORNIA,94404
Certified,105,94404,CA,9500,115000,PHILIPPINES,H-1B,Bachelor's,6,CALIFORNIA,94404
Certified,70,94404,CA,12392,120058,PHILIPPINES,L-1,Bachelor's,5,CALIFORNIA,94404
Denied,1792,94404,CA,1000,46313,PHILIPPINES,H-1B,Master's,10,CALIFORNIA,94404
Certified,212,94403,CA,300,152984,PHILIPPINES,H-1B,Bachelor's,10,CALIFORNIA,94403
Certified,543,94402,CALIFORNIA,2,20176,PHILIPPINES,B-2,High School,12,CALIFORNIA,94402
Denied,1887,94401,CA,48,24440,PHILIPPINES,Not in USA,High School,3,CALIFORNIA,94401
Certified,115,94305,CA,13400,120000,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94305
Certified,445,94304,CALIFORNIA,317000,115853,PHILIPPINES,H-1B,Bachelor's,6,CALIFORNIA,94304
Certified,444,94304,CALIFORNIA,317000,115853,PHILIPPINES,L-1,Bachelor's,6,CALIFORNIA,94304
Certified,236,94304,CA,55000,133661,PHILIPPINES,H-1B,Master's,9,CALIFORNIA,94304
Certified,85,94304,CA,6000,109658,PHILIPPINES,H-1B,Master's,4,CALIFORNIA,94304
Denied,1950,94304,CA,300000,93787,PHILIPPINES,H-1B,Bachelor's,7,CALIFORNIA,94304
Denied,1350,94304,CA,331000,63232,PHILIPPINES,H-1B,Master's,5,CALIFORNIA,94304
Denied,93,94304,CA,55000,101000,PHILIPPINES,L-1,Bachelor's,12,CALIFORNIA,94304
Certified,78,94304,CA,23000,103085,PHILIPPINES,H-1B,Master's,5,CALIFORNIA,94304
Certified,107,94304,CA,13000,88629,PHILIPPINES,L-1,Bachelor's,6,CALIFORNIA,94304
Certified,132,94304,CA,25018,113300,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94304
Certified,274,94304,CA,55000,101000,PHILIPPINES,L-1,Bachelor's,9,CALIFORNIA,94304
Certified,112,94304,CA,2017,100300,PHILIPPINES,L-1,Bachelor's,3,CALIFORNIA,94304
Certified,530,94303,CALIFORNIA,521,43817,PHILIPPINES,H-1B,Master's,1,CALIFORNIA,94303
Certified,73,94301,CA,87,150000,PHILIPPINES,H-1B,Bachelor's,3,CALIFORNIA,94301
Certified,76,94133,CA,474,225015,PHILIPPINES,H-1B,Doctorate,5,CALIFORNIA,94133
Certified,164,94118,CA,22800,74318,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94118
Certified,124,94111,CA,6,78000,PHILIPPINES,H-1B,Bachelor's,1,CALIFORNIA,94111
Certified,448,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94109
Certified,448,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94109
Certified,449,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,Bachelor's,7,CALIFORNIA,94109
Certified,451,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94109
Certified,449,94109,CALIFORNIA,98,22818,PHILIPPINES,B-2,High School,7,CALIFORNIA,94109
Certified,447,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94109
Certified,451,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94109
Certified,449,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,7,CALIFORNIA,94109
Certified,451,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,Bachelor's,5,CALIFORNIA,94109
Certified,448,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94109
Certified,450,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94109
Certified,449,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,7,CALIFORNIA,94109
Certified,447,94109,CALIFORNIA,98,22818,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94109
Denied,2161,94105,CA,7000,64000,PHILIPPINES,L-1,Bachelor's,5,CALIFORNIA,94105
Certified,216,94105,CA,13948,140000,PHILIPPINES,H-1B,Master's,9,CALIFORNIA,94105
Certified,46,94105,CA,14500,136573,PHILIPPINES,L-1,Bachelor's,4,CALIFORNIA,94105
Certified,108,94104,CA,28,130000,PHILIPPINES,H-1B,None,3,CALIFORNIA,94104
Certified,56,94103,CA,248,113381,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94103
Certified,78,94103,CA,1600,118000,PHILIPPINES,H-1B,Master's,4,CALIFORNIA,94103
Certified,168,94087,CA,14,29328,PHILIPPINES,B-2,Bachelor's,11,CALIFORNIA,94087
Certified,551,94086,CALIFORNIA,975,52166,PHILIPPINES,H-1B,Master's,12,CALIFORNIA,94086
Certified,252,94085,CALIFORNIA,85,134534,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94085
Certified,96,94085,CA,158,108493,PHILIPPINES,L-2,Associate's,6,CALIFORNIA,94085
Certified,65,94085,CA,161,97011,PHILIPPINES,L-1,Bachelor's,2,CALIFORNIA,94085
Certified,201,94085,CA,160,139630,PHILIPPINES,L-1,Bachelor's,12,CALIFORNIA,94085
Certified,456,94080,CALIFORNIA,7609,77108,PHILIPPINES,H-1B,Master's,6,CALIFORNIA,94080
Certified,216,94080,CALIFORNIA,1349,103000,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94080
Denied,92,94080,CALIFORNIA,1,20613,PHILIPPINES,B-1,High School,2,CALIFORNIA,94080
Denied,55,94080,CALIFORNIA,1,20613,PHILIPPINES,B-1,High School,12,CALIFORNIA,94080
Certified,97,94080,CA,3610,130000,PHILIPPINES,H-1B,Master's,5,CALIFORNIA,94080
Certified,62,94080,CA,1,24960,PHILIPPINES,B-2,Bachelor's,6,CALIFORNIA,94080
Certified,174,94065,CALIFORNIA,120000,104159,PHILIPPINES,H-1B,Bachelor's,10,CALIFORNIA,94065
Certified,660,94065,CALIFORNIA,115000,113499,PHILIPPINES,L-1,Bachelor's,7,CALIFORNIA,94065
Certified,581,94065,CALIFORNIA,115000,120000,PHILIPPINES,H-1B,Bachelor's,9,CALIFORNIA,94065
Certified,538,94065,CALIFORNIA,115000,97850,PHILIPPINES,L-1,Other,11,CALIFORNIA,94065
Certified,468,94065,CALIFORNIA,120000,90459,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,94065
Certified,486,94065,CALIFORNIA,120000,110000,PHILIPPINES,H-1B,Bachelor's,3,CALIFORNIA,94065
Denied,1401,94065,CA,108000,99278,PHILIPPINES,H-1B,Bachelor's,6,CALIFORNIA,94065
Certified,113,94065,CA,132000,74214,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94065
Certified,90,94065,CA,132000,117029,PHILIPPINES,L-1,Bachelor's,3,CALIFORNIA,94065
Certified,144,94065,CA,138000,81214,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94065
Certified,148,94065,CA,138000,77042,PHILIPPINES,L-1,None,1,CALIFORNIA,94065
Certified,98,94065,CA,51000,95934,PHILIPPINES,L-1,Bachelor's,4,CALIFORNIA,94065
Certified,93,94065,CA,51000,79165,PHILIPPINES,L-1,Bachelor's,4,CALIFORNIA,94065
Certified,91,94065,CA,138000,153774,PHILIPPINES,H-1B,None,5,CALIFORNIA,94065
Certified,222,94065,CA,138000,116964,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94065
Certified,63,94065,CA,51000,110052,PHILIPPINES,H-1B,Bachelor's,6,CALIFORNIA,94065
Certified,97,94063,CA,3600,128939,PHILIPPINES,H-1B,Bachelor's,3,CALIFORNIA,94063
Certified,87,94063,CA,143,96867,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,94063
Certified,49,94063,CA,68,195187,PHILIPPINES,L-1,Bachelor's,7,CALIFORNIA,94063
Certified,445,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,Bachelor's,7,CALIFORNIA,94043
Certified,439,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,Associate's,7,CALIFORNIA,94043
Certified,214,94043,CALIFORNIA,6000,151800,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94043
Certified,427,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,High School,7,CALIFORNIA,94043
Certified,440,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,High School,7,CALIFORNIA,94043
Certified,440,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94043
Certified,440,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,Bachelor's,5,CALIFORNIA,94043
Certified,196,94043,CALIFORNIA,47756,87131,PHILIPPINES,H-1B,Master's,3,CALIFORNIA,94043
Certified,433,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,Bachelor's,7,CALIFORNIA,94043
Certified,440,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94043
Certified,440,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,High School,6,CALIFORNIA,94043
Certified,206,94043,CALIFORNIA,47756,93000,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94043
Certified,445,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,High School,7,CALIFORNIA,94043
Certified,440,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,Bachelor's,5,CALIFORNIA,94043
Certified,458,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,Bachelor's,6,CALIFORNIA,94043
Certified,445,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,Bachelor's,7,CALIFORNIA,94043
Certified,440,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94043
Certified,427,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,High School,7,CALIFORNIA,94043
Denied,440,94043,CALIFORNIA,150,21070,PHILIPPINES,Not in USA,High School,5,CALIFORNIA,94043
Certified,126,94043,CA,96,110344,PHILIPPINES,H-1B,Bachelor's,1,CALIFORNIA,94043
Certified,130,94043,CA,61814,176800,PHILIPPINES,L-1,Bachelor's,12,CALIFORNIA,94043
Certified,86,94043,CA,61814,158879,PHILIPPINES,H-1B,Master's,5,CALIFORNIA,94043
Certified,51,94043,CA,40934,112500,PHILIPPINES,L-1,Master's,7,CALIFORNIA,94043
Certified,90,94041,CA,47,164382,PHILIPPINES,H-1B,Bachelor's,3,CALIFORNIA,94041
Certified,204,94030,CA,5,19136,PHILIPPINES,B-2,High School,10,CALIFORNIA,94030
Denied,365,94030,CA,12,42141,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,94030
Certified,507,94030,CA,12,43930,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,94030
Certified,120,94025,CA,14765,128250,PHILIPPINES,Parolee,Master's,2,CALIFORNIA,94025
Certified,211,94015,CA,4,21112,PHILIPPINES,B-2,None,2,CALIFORNIA,94015
Certified,460,94010,CALIFORNIA,5,20176,PHILIPPINES,B-2,High School,6,CALIFORNIA,94010
Certified,105,94002,CA,600,118331,PHILIPPINES,Not in USA,Bachelor's,5,CALIFORNIA,94002
Certified,85,94002,CA,810,85738,PHILIPPINES,H-1B,Bachelor's,3,CALIFORNIA,94002
Denied,578,93944,CALIFORNIA,2800,52590,PHILIPPINES,H-1B,Other,9,CALIFORNIA,93944
Denied,280,93944,CA,2800,60733,PHILIPPINES,H-1B,Master's,6,CALIFORNIA,93944
Certified,155,93933,CA,165,33426,PHILIPPINES,H-1B,Master's,1,CALIFORNIA,93933
Certified,82,93930,CA,390,84801,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,93930
Certified,82,93930,CA,390,84801,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,93930
Certified,85,93930,CA,390,84801,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,93930
Certified,85,93930,CA,390,84801,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,93930
Denied,1815,93926,CA,310,54880,PHILIPPINES,H-1B,Bachelor's,7,CALIFORNIA,93926
Certified,98,93720,CA,40,51189,PHILIPPINES,Not in USA,Bachelor's,2,CALIFORNIA,93720
Certified,84,93711,CA,15,235000,PHILIPPINES,H-1B,Other,5,CALIFORNIA,93711
Certified,100,93619,CA,440,160000,PHILIPPINES,H-1B,Other,4,CALIFORNIA,93619
Certified,41,93555,CA,727,84094.4,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,93555
Denied,680,93550,CA,230,38230,PHILIPPINES,H-1B,Bachelor's,1,CALIFORNIA,93550
Certified,78,93534,CA,235,121618,PHILIPPINES,B-2,Bachelor's,5,CALIFORNIA,93534
Denied,428,93534,CA,235,44013,PHILIPPINES,B-2,Master's,4,CALIFORNIA,93534
Denied,2034,93534,CA,155,51189,PHILIPPINES,H-1B,Bachelor's,8,CALIFORNIA,93534
Certified,120,93534,CA,227,24211,PHILIPPINES,Not in USA,High School,1,CALIFORNIA,93534
Certified,121,93534,CA,227,24211,PHILIPPINES,Not in USA,High School,1,CALIFORNIA,93534
Certified,101,93534,CA,227,24211,PHILIPPINES,Not in USA,High School,2,CALIFORNIA,93534
Certified,102,93534,CA,227,24211,PHILIPPINES,Not in USA,High School,2,CALIFORNIA,93534
Certified,116,93534,CA,227,24211,PHILIPPINES,Not in USA,High School,3,CALIFORNIA,93534
Certified,116,93534,CA,227,24211,PHILIPPINES,Not in USA,High School,3,CALIFORNIA,93534
Denied,216,93534,CA,227,24211,PHILIPPINES,H-2B,High School,1,CALIFORNIA,93534
Certified,156,93534,CA,227,24211,PHILIPPINES,Not in USA,High School,4,CALIFORNIA,93534
Denied,203,93534,CA,227,24211,PHILIPPINES,Not in USA,High School,3,CALIFORNIA,93534
Denied,404,93501,CA,47,85256,PHILIPPINES,Not in USA,Master's,12,CALIFORNIA,93501
Certified,553,93433,CALIFORNIA,1303,52500,PHILIPPINES,F-1,Master's,11,CALIFORNIA,93433
Certified,77,93401,CA,105,97760,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,93401
Certified,212,93311,CALIFORNIA,0,45968,PHILIPPINES,Not in USA,None,2,CALIFORNIA,93311
Denied,717,93309,CALIFORNIA,5,18015,PHILIPPINES,B-2,None,10,CALIFORNIA,93309
Certified,214,93301,CALIFORNIA,8,37128,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,93301
Certified,153,93301,CA,886,135928,PHILIPPINES,H-1B,Other,11,CALIFORNIA,93301
Certified,97,93301,CA,1143,180000,PHILIPPINES,H-1B,Other,5,CALIFORNIA,93301
Denied,2025,93215,CA,784,75525,PHILIPPINES,H-1B,Master's,8,CALIFORNIA,93215
Certified,72,93111,CA,11,96741,PHILIPPINES,B-2,Bachelor's,6,CALIFORNIA,93111
Certified,128,93065,CA,4,58053,PHILIPPINES,B-2,Bachelor's,1,CALIFORNIA,93065
Certified,99,93065,CA,37,53893,PHILIPPINES,B-2,High School,3,CALIFORNIA,93065
Denied,231,93063,CA,43,20675,PHILIPPINES,B-2,None,7,CALIFORNIA,93063
Denied,2085,93023,CA,7,20738,PHILIPPINES,B-2,None,6,CALIFORNIA,93023
Certified,90,93010,CA,7,94640,PHILIPPINES,Not in USA,Bachelor's,6,CALIFORNIA,93010
Denied,165,92887,CA,5,20134,PHILIPPINES,B-2,High School,1,CALIFORNIA,92887
Denied,284,92887,CA,5,20134,PHILIPPINES,B-1,High School,9,CALIFORNIA,92887
Certified,199,92886,CALIFORNIA,1,91728,PHILIPPINES,B-2,Bachelor's,3,CALIFORNIA,92886
Certified,49,92881,CA,5,76315,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,92881
Denied,227,92870,CA,670,80000,PHILIPPINES,F-1,Master's,9,CALIFORNIA,92870
Certified,112,92866,CA,1179,62822,PHILIPPINES,H-1B,Doctorate,2,CALIFORNIA,92866
Denied,294,92841,CALIFORNIA,22,42182,PHILIPPINES,B-2,Bachelor's,8,CALIFORNIA,92841
Denied,66,92840,CALIFORNIA,37,48610,PHILIPPINES,I,None,3,CALIFORNIA,92840
Denied,128,92840,CA,37,21112,PHILIPPINES,B-2,None,12,CALIFORNIA,92840
Denied,179,92840,CA,37,21112,PHILIPPINES,B-2,None,1,CALIFORNIA,92840
Certified,220,92840,CA,37,43576,PHILIPPINES,I,None,12,CALIFORNIA,92840
Certified,328,92840,CA,4,20634,PHILIPPINES,B-1,Bachelor's,5,CALIFORNIA,92840
Denied,184,92833,CA,5,75587,PHILIPPINES,Not in USA,Bachelor's,5,CALIFORNIA,92833
Certified,144,92833,CA,5,22194,PHILIPPINES,B-1,Other,11,CALIFORNIA,92833
Certified,92,92833,CA,40,46051,PHILIPPINES,B-2,Master's,4,CALIFORNIA,92833
Certified,263,92831,CA,1,26062,PHILIPPINES,B-2,High School,9,CALIFORNIA,92831
Certified,478,92821,CALIFORNIA,10,57200,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,92821
Denied,1757,92806,CA,3,21174,PHILIPPINES,B-2,High School,1,CALIFORNIA,92806
Denied,1758,92806,CA,3,21174,PHILIPPINES,B-2,High School,1,CALIFORNIA,92806
Certified,126,92805,CA,7,43576,PHILIPPINES,B-1,None,12,CALIFORNIA,92805
Denied,518,92805,CA,17,69000,PHILIPPINES,F-1,Master's,2,CALIFORNIA,92805
Certified,202,92805,CA,112,49046,PHILIPPINES,B-2,High School,2,CALIFORNIA,92805
Denied,481,92706,CALIFORNIA,208,66851,PHILIPPINES,H-1B,Bachelor's,6,CALIFORNIA,92706
Denied,233,92706,CA,225,65208,PHILIPPINES,H-1B,Bachelor's,1,CALIFORNIA,92706
Certified,156,92705,CA,20,91229,PHILIPPINES,F-1,Bachelor's,10,CALIFORNIA,92705
Certified,91,92692,CA,4,20134,PHILIPPINES,B-2,None,3,CALIFORNIA,92692
Certified,189,92692,CA,4,20134,PHILIPPINES,B-2,None,1,CALIFORNIA,92692
Certified,189,92692,CA,4,20134,PHILIPPINES,B-2,None,1,CALIFORNIA,92692
Denied,567,92691,CALIFORNIA,1,24419,PHILIPPINES,B-2,High School,5,CALIFORNIA,92691
Certified,165,92691,CA,20,17909,PHILIPPINES,B-2,None,12,CALIFORNIA,92691
Certified,196,92691,CA,20,17909,PHILIPPINES,H-2B,None,11,CALIFORNIA,92691
Certified,200,92691,CA,20,17909,PHILIPPINES,B-2,None,11,CALIFORNIA,92691
Certified,230,92691,CA,5,17910,PHILIPPINES,B-2,High School,9,CALIFORNIA,92691
Certified,262,92691,CA,8,20134,PHILIPPINES,B-2,None,8,CALIFORNIA,92691
Certified,270,92691,CA,8,20134,PHILIPPINES,J-1,None,8,CALIFORNIA,92691
Denied,212,92679,CALIFORNIA,5,24856,PHILIPPINES,B-1,High School,1,CALIFORNIA,92679
Certified,455,92679,CA,5,24856,PHILIPPINES,B-1,High School,1,CALIFORNIA,92679
Certified,245,92677,CA,4,20134,PHILIPPINES,B-2,None,10,CALIFORNIA,92677
Certified,168,92676,CA,13,39582,PHILIPPINES,F-1,Bachelor's,12,CALIFORNIA,92676
Denied,2753,92675,CA,3,23607,PHILIPPINES,H-2B,High School,10,CALIFORNIA,92675
Denied,723,92672,CALIFORNIA,1,20259,PHILIPPINES,B-1,High School,7,CALIFORNIA,92672
Certified,223,92662,CALIFORNIA,0,18720,PHILIPPINES,B-2,None,1,CALIFORNIA,92662
Certified,81,92660,CA,2,40581,PHILIPPINES,B-2,Bachelor's,7,CALIFORNIA,92660
Certified,67,92656,CA,2750,73653,PHILIPPINES,H-1B,Bachelor's,6,CALIFORNIA,92656
Certified,79,92656,CA,2750,77272,PHILIPPINES,H-1B,Bachelor's,4,CALIFORNIA,92656
Certified,102,92656,CA,2750,83782,PHILIPPINES,H-1B,Master's,6,CALIFORNIA,92656
Certified,120,92656,CA,2350,113568,PHILIPPINES,L-1,Bachelor's,1,CALIFORNIA,92656
Certified,57,92656,CA,2150,76731,PHILIPPINES,H-1B,Bachelor's,6,CALIFORNIA,92656
Certified,225,92656,CA,2350,76731,PHILIPPINES,H-1B,Bachelor's,1,CALIFORNIA,92656
Denied,159,92653,CALIFORNIA,5,17867,PHILIPPINES,B-2,High School,3,CALIFORNIA,92653
Denied,430,92653,CA,2,51000,PHILIPPINES,H-1B,Master's,8,CALIFORNIA,92653
Certified,220,92653,CA,5,17910,PHILIPPINES,B-2,High School,8,CALIFORNIA,92653
Certified,166,92651,CA,9,72000,PHILIPPINES,H-1B,Bachelor's,12,CALIFORNIA,92651
Certified,119,92646,CA,3,87901,PHILIPPINES,B-2,Bachelor's,2,CALIFORNIA,92646
Certified,226,92630,CA,87,20634,PHILIPPINES,Not in USA,Associate's,8,CALIFORNIA,92630
Certified,226,92630,CA,87,20634,PHILIPPINES,Not in USA,Bachelor's,8,CALIFORNIA,92630
Certified,226,92630,CA,87,20634,PHILIPPINES,Not in USA,Bachelor's,8,CALIFORNIA,92630
Certified,211,92618,CALIFORNIA,12,67517,PHILIPPINES,H-1B,Associate's,2,CALIFORNIA,92618
Denied,826,92618,CALIFORNIA,93,107099,PHILIPPINES,H-1B,Other,1,CALIFORNIA,92618
Certified,111,92618,CA,75,119954,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,92618
Certified,233,92618,CA,645,48000,PHILIPPINES,H-1B,Bachelor's,8,CALIFORNIA,92618
Certified,127,92617,CA,12550,120016,PHILIPPINES,L-1,Bachelor's,1,CALIFORNIA,92617
Certified,53,92612,CA,42588,119350,PHILIPPINES,L-1,Bachelor's,6,CALIFORNIA,92612
Denied,568,92610,CALIFORNIA,2800,93600,PHILIPPINES,H-1B,Bachelor's,5,CALIFORNIA,92610
Denied,69,92606,CA,26,108784,PHILIPPINES,H-1B,Bachelor's,2,CALIFORNIA,92606
