ROOMS,YR_RMDL,CENSUS_TRACT,SQUARE,ZIPCODE,BEDRM,BATHRM,KITCHENS,PRICE
6,2007.0,8903.0,4472,20002.0,2,1,1.0,370000.0
8,2017.0,8904.0,4495,20002.0,4,3,2.0,650000.0
6,2017.0,7901.0,4511,20002.0,2,2,1.0,600000.0
9,2016.0,11100.0,4361,20018.0,4,3,1.0,630000.0
6,2017.0,11100.0,4361,20018.0,5,3,1.0,600000.0
10,2016.0,11100.0,4317,20018.0,5,3,1.0,700000.0
6,2018.0,11100.0,4317,20018.0,3,3,1.0,290000.0
5,2013.0,7901.0,4513,20002.0,2,1,1.0,437000.0
4,2013.0,7901.0,4513,20002.0,3,2,1.0,634000.0
4,2016.0,7903.0,4526,20002.0,2,1,1.0,549000.0
4,2013.0,7903.0,4526,20002.0,2,1,1.0,514000.0
16,2003.0,8904.0,4507,20002.0,4,4,4.0,630000.0
7,2011.0,8904.0,4507,20002.0,3,1,1.0,445000.0
9,2003.0,8904.0,4507,20002.0,3,3,3.0,299000.0
9,2004.0,8904.0,4507,20002.0,3,3,3.0,500000.0
8,2016.0,7903.0,4522,20002.0,4,2,1.0,605000.0
8,2015.0,8903.0,4471,20002.0,3,3,1.0,555000.0
9,2017.0,11100.0,4349,20018.0,4,3,1.0,600000.0
6,2017.0,11100.0,4349,20018.0,4,3,1.0,545000.0
4,1994.0,7903.0,4526,20002.0,2,2,2.0,224000.0
16,2016.0,7903.0,4527,20002.0,4,4,4.0,824900.0
8,2011.0,7903.0,4523,20002.0,3,3,1.0,585000.0
9,2000.0,9400.0,4230,20018.0,6,6,4.0,820000.0
8,2016.0,11100.0,4287,20018.0,5,2,1.0,645000.0
8,2017.0,8903.0,4445,20002.0,4,4,1.0,650000.0
3,2004.0,8904.0,4507,20002.0,2,2,1.0,365000.0
6,2001.0,8904.0,4507,20002.0,3,1,1.0,499000.0
8,1965.0,11100.0,4353,20018.0,4,2,1.0,350000.0
6,2004.0,7903.0,4528,20002.0,3,1,1.0,467000.0
6,2001.0,8904.0,4507,20002.0,3,1,1.0,340000.0
6,2017.0,9604.0,5002,20019.0,2,1,1.0,320000.0
7,2013.0,7903.0,4516,20002.0,3,2,1.0,680000.0
5,2012.0,7903.0,4516,20002.0,2,1,1.0,600000.0
6,2016.0,7903.0,4549,20002.0,3,2,1.0,699900.0
6,2014.0,7903.0,4549,20002.0,3,2,1.0,615000.0
9,2005.0,7901.0,4545,20002.0,3,2,1.0,727000.0
5,2017.0,9604.0,5000,20019.0,2,2,1.0,385000.0
5,2017.0,9604.0,5021,20019.0,3,1,1.0,288100.0
6,2012.0,9604.0,5000,20019.0,3,1,1.0,360000.0
7,2016.0,11100.0,4341,20018.0,4,2,2.0,500000.0
7,2017.0,11100.0,4342,20018.0,4,3,1.0,645000.0
7,2017.0,9603.0,5046,20019.0,3,1,1.0,281000.0
7,2016.0,9604.0,5017,20019.0,4,3,1.0,372500.0
7,2016.0,9604.0,5017,20019.0,3,2,1.0,359900.0
9,2017.0,7901.0,4560,20002.0,3,2,1.0,709000.0
7,2017.0,9604.0,5001,20019.0,3,1,1.0,355000.0
6,2016.0,9603.0,5049,20019.0,3,2,1.0,350000.0
5,2015.0,7901.0,4537,20002.0,3,2,1.0,579000.0
6,2012.0,7901.0,4537,20002.0,2,1,1.0,540000.0
6,2002.0,7901.0,4537,20002.0,2,2,1.0,526000.0
6,1991.0,7901.0,4537,20002.0,2,2,2.0,410000.0
7,2016.0,7901.0,4538,20002.0,4,2,1.0,640000.0
9,2005.0,7901.0,4563,20002.0,3,2,1.0,765000.0
5,2012.0,11100.0,4339,20018.0,2,1,1.0,450000.0
10,1995.0,11100.0,4339,20018.0,6,2,1.0,600000.0
7,1927.0,11100.0,4340,20018.0,3,1,1.0,370025.0
5,2017.0,9604.0,5019,20019.0,2,1,1.0,309000.0
5,2015.0,9603.0,5046,20019.0,3,2,1.0,319000.0
5,2016.0,9603.0,5046,20019.0,2,1,1.0,279100.0
5,2009.0,7901.0,4540,20002.0,2,1,1.0,375000.0
6,2012.0,7901.0,4541,20002.0,3,2,1.0,1100000.0
9,2014.0,7901.0,4546,20002.0,4,3,2.0,651500.0
9,2004.0,7901.0,4546,20002.0,3,2,1.0,615000.0
16,1982.0,7901.0,4547,20002.0,8,4,4.0,750000.0
6,1994.0,7903.0,4550,20002.0,2,1,1.0,410000.0
8,2016.0,7903.0,4550,20002.0,3,2,1.0,640000.0
10,2016.0,7901.0,4564,20002.0,4,3,2.0,705000.0
5,1987.0,7901.0,4540,20002.0,3,2,1.0,625000.0
5,2016.0,7901.0,4540,20002.0,3,3,1.0,569900.0
6,2017.0,9604.0,5001,20019.0,2,2,1.0,390000.0
7,2017.0,9603.0,5046,20019.0,3,2,1.0,315000.0
5,2003.0,7901.0,4540,20002.0,2,1,1.0,315000.0
8,1993.0,7901.0,4561,20002.0,4,2,2.0,550000.0
6,2017.0,7901.0,4561,20002.0,3,3,1.0,800000.0
8,2017.0,9603.0,5049,20019.0,4,3,1.0,420000.0
6,2004.0,7901.0,4544,20002.0,2,2,1.0,707000.0
6,1976.0,7901.0,4544,20002.0,3,2,1.0,570000.0
5,2017.0,9604.0,5002,20019.0,2,1,1.0,299000.0
8,2017.0,9603.0,5049,20019.0,4,2,2.0,355000.0
6,2017.0,7903.0,4559,20002.0,3,3,2.0,759000.0
8,2016.0,7901.0,4544,20002.0,3,3,1.0,750000.0
6,2016.0,7901.0,4547,20002.0,3,1,1.0,529000.0
6,2012.0,7901.0,4547,20002.0,3,2,1.0,528800.0
7,2017.0,7903.0,4559,20002.0,3,2,1.0,610000.0
9,1977.0,7803.0,5130,20019.0,3,3,2.0,243000.0
7,2017.0,7809.0,5126,20019.0,3,2,1.0,399999.0
6,1970.0,9603.0,5050,20019.0,3,1,1.0,250000.0
6,2017.0,9603.0,5051,20019.0,3,2,1.0,415000.0
7,2017.0,7803.0,5130,20019.0,2,1,1.0,190000.0
6,2017.0,7809.0,5151,20019.0,3,3,1.0,399900.0
6,2016.0,9603.0,5084,20019.0,3,1,1.0,308000.0
8,2007.0,7803.0,5133,20019.0,3,3,1.0,282000.0
8,2017.0,7803.0,5138,20019.0,3,2,1.0,365000.0
7,2016.0,7803.0,5134,20019.0,4,3,1.0,440000.0
12,2018.0,7803.0,5134,20019.0,4,4,4.0,450000.0
6,2017.0,7803.0,5077,20019.0,4,2,1.0,387500.0
7,2017.0,7809.0,5149,20019.0,4,3,1.0,410000.0
6,2017.0,7804.0,5143,20019.0,4,3,1.0,419000.0
6,2016.0,7804.0,5144,20019.0,2,2,1.0,324500.0
5,2017.0,9601.0,5104,20019.0,2,1,1.0,299000.0
7,2017.0,9603.0,5051,20019.0,3,2,1.0,375000.0
6,2017.0,9603.0,5051,20019.0,4,2,1.0,367500.0
10,2017.0,7803.0,5130,20019.0,4,5,4.0,470000.0
7,2017.0,7804.0,5140,20019.0,4,2,1.0,420000.0
5,2017.0,7803.0,5089,20019.0,4,2,1.0,399999.0
6,2012.0,7803.0,5089,20019.0,4,2,2.0,204560.0
7,2017.0,7809.0,5126,20019.0,4,3,1.0,449000.0
6,2013.0,9601.0,5098,20019.0,3,2,1.0,405000.0
5,2017.0,7803.0,5133,20019.0,2,2,1.0,325000.0
5,2017.0,7803.0,5133,20019.0,3,2,1.0,321000.0
5,1991.0,9601.0,5099,20019.0,3,2,1.0,255000.0
10,2017.0,7809.0,5149,20019.0,4,3,1.0,365000.0
5,2011.0,7809.0,5150,20019.0,3,2,1.0,275000.0
6,2006.0,7809.0,5150,20019.0,3,1,1.0,275000.0
5,2016.0,7803.0,5093,20019.0,3,2,1.0,334000.0
6,1920.0,7803.0,5093,20019.0,2,1,1.0,202500.0
6,2016.0,7803.0,5093,20019.0,3,2,1.0,314500.0
5,2017.0,7803.0,5093,20019.0,2,2,1.0,359700.0
8,2017.0,7804.0,5140,20019.0,3,3,1.0,435000.0
6,2010.0,7901.0,4540,20002.0,3,2,1.0,505000.0
7,2017.0,7803.0,5093,20019.0,4,2,1.0,360000.0
7,2017.0,7804.0,5141,20019.0,3,3,1.0,399000.0
6,2017.0,7901.0,4540,20002.0,3,2,1.0,565000.0
6,2002.0,7809.0,5127,20019.0,4,2,1.0,161229.0
6,2002.0,7809.0,5127,20019.0,4,2,1.0,214524.0
8,2016.0,7804.0,5128,20019.0,4,2,1.0,320000.0
5,2017.0,9601.0,5100,20019.0,4,2,1.0,405000.0
6,2017.0,7804.0,5129,20019.0,3,1,1.0,274400.0
7,2017.0,7803.0,5134,20019.0,3,3,1.0,460000.0
12,2008.0,7803.0,5090,20019.0,4,4,4.0,447436.0
7,2016.0,7803.0,5134,20019.0,3,2,1.0,371000.0
6,2017.0,7803.0,5132,20019.0,3,3,1.0,410000.0
8,2017.0,7803.0,5132,20019.0,3,2,1.0,315000.0
5,2013.0,7803.0,5132,20019.0,3,2,1.0,230000.0
6,2010.0,7803.0,5091,20019.0,2,2,2.0,175000.0
7,2005.0,7809.0,5149,20019.0,3,2,2.0,380000.0
7,2017.0,7809.0,5149,20019.0,5,2,1.0,451000.0
7,2016.0,7803.0,5092,20019.0,4,3,1.0,460000.0
5,2017.0,7808.0,5229,20019.0,2,2,1.0,319500.0
6,2017.0,7806.0,5172,20019.0,3,2,1.0,315000.0
6,2016.0,7809.0,5176,20019.0,2,2,1.0,288000.0
5,2015.0,7809.0,5176,20019.0,2,2,1.0,245000.0
8,1977.0,7806.0,5172,20019.0,3,2,1.0,180000.0
7,2016.0,7804.0,5179,20019.0,4,2,1.0,420000.0
7,2007.0,7809.0,5176,20019.0,3,2,1.0,155000.0
6,2016.0,7809.0,5198,20019.0,2,2,1.0,303000.0
5,2017.0,7809.0,5176,20019.0,2,2,1.0,310000.0
6,2017.0,7809.0,5198,20019.0,2,2,1.0,331500.0
7,2017.0,7804.0,5234,20019.0,3,2,1.0,330000.0
5,2017.0,7809.0,5176,20019.0,2,2,1.0,310000.0
5,2012.0,7809.0,5176,20019.0,2,1,1.0,260000.0
7,2017.0,7804.0,5234,20019.0,3,1,1.0,321500.0
8,1992.0,7808.0,5235,20019.0,5,2,1.0,240000.0
5,2002.0,7806.0,5155,20019.0,2,1,1.0,230000.0
4,2017.0,7806.0,5160,20019.0,2,1,1.0,303775.0
6,1977.0,7804.0,5190,20019.0,2,2,1.0,309000.0
6,2014.0,7804.0,5181,20019.0,3,3,1.0,421000.0
4,2011.0,7809.0,5176,20019.0,2,1,1.0,213000.0
8,2017.0,7809.0,5176,20019.0,3,1,1.0,310000.0
6,2017.0,7809.0,5177,20019.0,3,2,1.0,317000.0
4,2016.0,7809.0,5177,20019.0,2,2,1.0,285250.0
8,2003.0,7804.0,5182,20019.0,3,1,1.0,335000.0
4,2006.0,7809.0,5198,20019.0,2,1,1.0,157250.0
4,2017.0,7809.0,5198,20019.0,2,1,1.0,140000.0
6,2017.0,7806.0,5153,20019.0,3,1,1.0,350000.0
13,2017.0,7806.0,5153,20019.0,5,4,1.0,420000.0
6,2017.0,7809.0,5176,20019.0,3,2,1.0,310000.0
5,2005.0,7809.0,5176,20019.0,2,2,1.0,290000.0
5,2005.0,7809.0,5176,20019.0,2,1,1.0,189731.0
4,2017.0,7809.0,5176,20019.0,2,2,1.0,299000.0
7,2017.0,9601.0,5116,20019.0,3,2,1.0,380000.0
12,2007.0,7803.0,5131,20019.0,6,4,4.0,510000.0
7,2017.0,7804.0,5191,20019.0,3,2,1.0,350653.0
7,2007.0,9601.0,5117,20019.0,3,3,1.0,339900.0
12,1999.0,7809.0,5127,20019.0,4,4,4.0,300000.0
4,2014.0,9601.0,5100,20019.0,2,1,1.0,235000.0
6,2007.0,7806.0,5175,20019.0,3,2,1.0,319000.0
5,2012.0,7808.0,5240,20019.0,4,1,1.0,330000.0
5,2017.0,7806.0,5156,20019.0,2,2,1.0,316000.0
5,2017.0,7806.0,5156,20019.0,3,1,1.0,310000.0
6,2017.0,7806.0,5157,20019.0,4,4,1.0,529000.0
4,2017.0,7809.0,5176,20019.0,1,1,1.0,117000.0
4,2005.0,7807.0,5206,20019.0,1,1,1.0,130770.0
7,2018.0,7807.0,5206,20019.0,4,3,1.0,353000.0
7,1992.0,7807.0,5208,20019.0,3,1,1.0,215000.0
4,1991.0,7809.0,5176,20019.0,2,1,1.0,150228.0
6,2016.0,7804.0,5191,20019.0,3,2,1.0,349000.0
5,2017.0,7809.0,5176,20019.0,2,2,1.0,308000.0
7,1985.0,7809.0,5176,20019.0,3,1,1.0,188800.0
5,2010.0,7809.0,5176,20019.0,2,1,1.0,131000.0
7,2017.0,7809.0,5151,20019.0,3,2,1.0,380000.0
12,2004.0,7809.0,5151,20019.0,8,4,2.0,350000.0
5,1996.0,7804.0,5179,20019.0,2,1,1.0,190000.0
6,2017.0,7806.0,5201,20019.0,4,3,1.0,407500.0
5,2017.0,7806.0,5175,20019.0,3,2,1.0,385000.0
6,1979.0,9903.0,5283,20019.0,3,1,1.0,269999.0
4,2017.0,9905.0,5291,20019.0,3,2,1.0,285000.0
6,2017.0,7808.0,5251,20019.0,4,4,1.0,420000.0
6,2017.0,9905.0,5290,20019.0,2,1,1.0,308000.0
7,2017.0,7808.0,5265,20019.0,3,2,1.0,380000.0
7,2017.0,7808.0,5248,20019.0,4,3,1.0,379900.0
5,2005.0,9905.0,5310,20019.0,2,2,1.0,105000.0
7,2016.0,9903.0,5285,20019.0,4,2,1.0,389990.0
5,2016.0,9906.0,5349,20019.0,2,1,1.0,225000.0
6,2010.0,9902.0,5365,20019.0,4,2,1.0,317500.0
9,2017.0,7707.0,5365,20019.0,4,3,1.0,412000.0
5,2004.0,7808.0,5252,20019.0,2,1,1.0,240000.0
5,2016.0,9903.0,5280,20019.0,3,1,1.0,250000.0
5,2016.0,9903.0,5280,20019.0,2,2,1.0,274000.0
8,2009.0,9905.0,5290,20019.0,2,1,1.0,250000.0
5,2017.0,7808.0,5268,20019.0,2,2,1.0,330000.0
6,1976.0,7808.0,5249,20019.0,4,1,1.0,270000.0
6,2017.0,7808.0,5249,20019.0,4,1,1.0,340000.0
5,2004.0,7808.0,5249,20019.0,2,1,1.0,155000.0
6,2017.0,7808.0,5246,20019.0,3,2,1.0,393900.0
7,2017.0,9903.0,5285,20019.0,3,2,1.0,400000.0
6,2017.0,9903.0,5285,20019.0,3,2,1.0,387000.0
7,2017.0,7707.0,5365,20019.0,3,1,1.0,335000.0
4,2014.0,7807.0,5204,20019.0,2,1,1.0,247400.0
8,2007.0,7807.0,5217,20019.0,4,2,1.0,371565.0
7,2014.0,7807.0,5225,20019.0,3,1,1.0,299900.0
4,2010.0,7806.0,5155,20019.0,2,1,1.0,200000.0
6,2004.0,7806.0,5155,20019.0,4,1,1.0,260000.0
7,2017.0,7806.0,5155,20019.0,3,2,1.0,384999.0
8,2016.0,7806.0,5155,20019.0,4,3,1.0,402500.0
4,2010.0,7809.0,5177,20019.0,2,1,1.0,274000.0
7,2016.0,9905.0,5292,20019.0,2,1,1.0,259000.0
8,2017.0,9905.0,5292,20019.0,3,1,1.0,269000.0
6,2017.0,9905.0,5292,20019.0,2,2,1.0,245000.0
5,2017.0,9905.0,5292,20019.0,2,2,1.0,305000.0
8,2013.0,7804.0,5182,20019.0,4,2,2.0,352500.0
6,1987.0,7809.0,5176,20019.0,3,2,1.0,181500.0
5,2003.0,7809.0,5176,20019.0,4,1,1.0,282000.0
4,2010.0,7809.0,5177,20019.0,2,2,1.0,285000.0
6,2017.0,7809.0,5177,20019.0,3,2,1.0,310000.0
7,2017.0,7808.0,5262,20019.0,4,2,1.0,412000.0
10,2016.0,7804.0,5183,20019.0,4,3,1.0,375000.0
6,2010.0,7809.0,5198,20019.0,2,2,1.0,285000.0
8,2017.0,7807.0,5225,20019.0,5,4,1.0,465000.0
8,2007.0,7807.0,5225,20019.0,4,2,1.0,364500.0
8,2016.0,7808.0,5243,20019.0,4,2,1.0,425000.0
6,2017.0,7808.0,5243,20019.0,4,3,1.0,415000.0
6,2016.0,7808.0,5243,20019.0,3,2,1.0,318000.0
6,2017.0,7808.0,5243,20019.0,3,2,1.0,349900.0
6,2017.0,7807.0,5206,20019.0,4,3,1.0,355000.0
6,2014.0,7808.0,5247,20019.0,3,2,1.0,200000.0
7,2017.0,7808.0,5247,20019.0,4,3,1.0,399700.0
4,2017.0,9902.0,5367,20019.0,2,2,1.0,339500.0
7,2017.0,7808.0,5243,20019.0,3,2,1.0,412180.0
7,2017.0,7808.0,5243,20019.0,3,2,1.0,410000.0
8,2017.0,9903.0,5285,20019.0,5,2,1.0,320000.0
6,2009.0,9905.0,5299,20019.0,3,1,1.0,255000.0
12,2005.0,7807.0,5257,20019.0,4,4,4.0,405000.0
6,2017.0,7807.0,5258,20019.0,3,2,2.0,275000.0
6,2016.0,7807.0,5258,20019.0,3,2,2.0,302000.0
6,2017.0,7807.0,5258,20019.0,3,2,1.0,350000.0
7,2016.0,7808.0,5250,20019.0,4,2,1.0,315000.0
7,2017.0,9902.0,5370,20020.0,4,2,1.0,400000.0
7,2016.0,7707.0,5364,20019.0,3,2,1.0,422500.0
11,2015.0,9902.0,5372,20020.0,4,3,2.0,470000.0
5,2017.0,9907.0,5392,20019.0,2,2,1.0,330000.0
6,2017.0,9906.0,5349,20019.0,2,2,1.0,289900.0
16,2002.0,7703.0,5440,20019.0,4,4,4.0,11000000.0
16,2002.0,7703.0,5440,20019.0,4,4,4.0,11000000.0
16,2002.0,7708.0,5444,20019.0,8,4,4.0,565501.0
5,2017.0,7708.0,5444,20019.0,4,2,1.0,279000.0
6,2010.0,7707.0,5380,20019.0,2,2,1.0,270000.0
10,2004.0,7707.0,5341,20019.0,4,4,4.0,399000.0
6,2017.0,7703.0,5399,20019.0,2,2,1.0,329000.0
6,2017.0,7703.0,5399,20019.0,3,2,1.0,295000.0
5,2016.0,7707.0,5387,20019.0,3,2,1.0,335000.0
5,2017.0,9906.0,5347,20019.0,2,2,1.0,290000.0
6,2017.0,9906.0,5347,20019.0,3,2,1.0,315000.0
7,2017.0,7707.0,5341,20019.0,4,3,1.0,391000.0
5,2017.0,7707.0,5361,20019.0,3,2,2.0,346000.0
10,2016.0,7707.0,5361,20019.0,4,3,1.0,425000.0
6,2017.0,7709.0,5503,20019.0,3,2,1.0,410000.0
7,2016.0,7709.0,5503,20019.0,3,2,1.0,326510.0
8,2017.0,7707.0,5362,20019.0,3,2,1.0,309000.0
6,2008.0,9902.0,5367,20019.0,4,2,1.0,225000.0
5,2017.0,9902.0,5369,20020.0,4,2,1.0,315000.0
6,2016.0,9902.0,5369,20020.0,3,1,1.0,308160.0
5,2013.0,7703.0,5400,20019.0,3,2,1.0,297000.0
7,2017.0,7707.0,5388,20019.0,3,2,1.0,360000.0
5,2017.0,7707.0,5380,20019.0,2,2,1.0,292000.0
5,2003.0,7707.0,5389,20019.0,2,1,1.0,198000.0
6,2015.0,7707.0,5389,20019.0,3,2,1.0,341500.0
7,2017.0,9902.0,5365,20019.0,3,2,1.0,306500.0
6,2015.0,9903.0,5284,20019.0,2,1,1.0,298000.0
7,2006.0,9903.0,5284,20019.0,3,1,1.0,192330.0
5,2002.0,7707.0,5365,20019.0,3,1,1.0,205000.0
6,2017.0,7707.0,5365,20019.0,2,1,1.0,325000.0
5,2016.0,9905.0,5290,20019.0,3,2,1.0,291170.0
5,2009.0,9905.0,5290,20019.0,2,1,1.0,198401.0
5,2016.0,9902.0,5373,20020.0,3,2,1.0,330000.0
5,2002.0,9904.0,5321,20019.0,2,1,1.0,113000.0
6,2015.0,9904.0,5323,20019.0,3,2,1.0,358000.0
6,2016.0,9905.0,5290,20019.0,4,2,1.0,379000.0
7,2005.0,9905.0,5312,20019.0,4,2,1.0,200000.0
8,2016.0,9905.0,5312,20019.0,4,3,1.0,390000.0
5,2007.0,7808.0,5270,20019.0,3,2,1.0,279900.0
4,2017.0,7808.0,5249,20019.0,2,1,1.0,300000.0
4,2015.0,7808.0,5249,20019.0,2,1,1.0,254900.0
6,2017.0,9903.0,5282,20019.0,3,2,1.0,399900.0
6,2005.0,9903.0,5284,20019.0,3,2,1.0,302000.0
6,2017.0,9905.0,5305,20019.0,4,1,1.0,345000.0
7,2017.0,9902.0,5366,20019.0,3,2,1.0,430000.0
9,2017.0,7808.0,5252,20019.0,4,2,2.0,299900.0
9,2017.0,9903.0,5284,20019.0,4,2,1.0,393000.0
16,2000.0,9905.0,5305,20019.0,8,4,4.0,470000.0
7,2017.0,9905.0,5306,20019.0,4,2,1.0,326000.0
5,2006.0,7808.0,5250,20019.0,2,1,1.0,152500.0
7,2017.0,9904.0,5326,20019.0,4,3,1.0,375000.0
5,2017.0,9904.0,5326,20019.0,2,1,1.0,290000.0
7,2012.0,9905.0,5314,20019.0,3,2,1.0,281000.0
5,2014.0,7808.0,5271,20019.0,2,2,1.0,330000.0
6,2013.0,7707.0,5383,20019.0,2,1,1.0,265000.0
6,2016.0,7707.0,5383,20019.0,2,2,1.0,339500.0
6,2017.0,7707.0,5383,20019.0,3,2,1.0,335000.0
5,2017.0,7707.0,5383,20019.0,2,2,1.0,324900.0
7,2017.0,9906.0,5347,20019.0,3,2,1.0,306000.0
7,2015.0,9907.0,5391,20019.0,5,2,1.0,350000.0
5,2007.0,9906.0,5349,20019.0,2,1,1.0,288500.0
7,2017.0,9906.0,5349,20019.0,3,2,1.0,327500.0
5,2017.0,7707.0,5361,20019.0,3,2,1.0,372500.0
6,2017.0,7707.0,5362,20019.0,4,3,1.0,359900.0
16,2007.0,7708.0,5433,20019.0,8,4,4.0,368100.0
6,2017.0,7707.0,5364,20019.0,2,2,1.0,377000.0
7,2017.0,7707.0,5364,20019.0,3,2,1.0,416500.0
6,2012.0,7703.0,5425,20019.0,3,1,1.0,243000.0
5,2013.0,7601.0,5603,20020.0,3,2,1.0,420000.0
5,2013.0,7601.0,5603,20020.0,3,2,1.0,427500.0
7,2012.0,9901.0,5500,20019.0,3,2,1.0,317000.0
7,2017.0,9901.0,5532,20019.0,4,3,1.0,447000.0
7,2017.0,9902.0,5519,20020.0,3,2,1.0,314000.0
6,2017.0,9902.0,5519,20020.0,4,2,1.0,355000.0
6,2017.0,7601.0,5603,20020.0,2,2,1.0,399999.0
5,2017.0,9902.0,5523,20020.0,3,1,1.0,336000.0
7,1977.0,9907.0,5394,20019.0,3,1,1.0,195000.0
7,2017.0,9907.0,5394,20019.0,3,2,1.0,359500.0
7,2018.0,9907.0,5394,20019.0,3,2,1.0,165000.0
11,2017.0,7709.0,5482,20019.0,4,4,1.0,615000.0
6,2012.0,7709.0,5484,20019.0,3,1,1.0,300000.0
6,1967.0,7601.0,5573,20020.0,3,1,1.0,257000.0
7,2017.0,7703.0,5398,20019.0,4,2,2.0,365000.0
6,2013.0,7708.0,5446,20019.0,6,1,1.0,278077.0
6,2017.0,7708.0,5414,20019.0,3,1,1.0,309000.0
8,2017.0,7707.0,5342,20019.0,4,3,1.0,393000.0
6,2017.0,7703.0,5399,20019.0,2,2,1.0,345000.0
4,1987.0,9906.0,5349,20019.0,1,1,1.0,185000.0
5,2008.0,9906.0,5349,20019.0,2,1,1.0,203000.0
6,2012.0,7707.0,5340,20019.0,4,2,1.0,310000.0
8,2016.0,7707.0,5340,20019.0,3,2,1.0,325000.0
8,2017.0,7707.0,5342,20019.0,4,2,1.0,272950.0
12,1992.0,7707.0,5362,20019.0,3,4,3.0,380000.0
12,1989.0,7707.0,5362,20019.0,4,4,4.0,279950.0
6,2016.0,7707.0,5362,20019.0,3,2,1.0,360000.0
5,2017.0,7709.0,5504,20019.0,2,1,1.0,329500.0
5,2017.0,7709.0,5504,20019.0,2,1,1.0,333000.0
5,2015.0,7709.0,5504,20019.0,2,2,1.0,329000.0
6,2017.0,7703.0,5400,20019.0,2,2,1.0,336000.0
6,2017.0,7707.0,5363,20019.0,4,3,1.0,362000.0
7,2017.0,7707.0,5363,20019.0,3,2,1.0,398000.0
6,2017.0,7707.0,5363,20019.0,4,2,1.0,399900.0
6,2017.0,7707.0,5361,20019.0,3,2,1.0,439000.0
5,2017.0,7703.0,5400,20019.0,2,2,1.0,295000.0
7,2016.0,7707.0,5390,20019.0,3,3,1.0,400000.0
8,2016.0,9902.0,5371,20020.0,3,2,1.0,336000.0
5,2001.0,9902.0,5371,20020.0,3,1,1.0,220000.0
5,2017.0,9902.0,5371,20020.0,3,2,1.0,362000.0
7,2016.0,7707.0,5378,20019.0,3,2,1.0,341700.0
6,2017.0,7707.0,5382,20019.0,4,2,1.0,432000.0
7,2012.0,7707.0,5390,20019.0,3,2,1.0,325000.0
4,2017.0,7708.0,5429,20019.0,3,2,1.0,125000.0
5,2017.0,9906.0,5349,20019.0,2,2,1.0,330000.0
6,2017.0,7707.0,5340,20019.0,3,2,1.0,350000.0
12,2004.0,7707.0,5340,20019.0,4,4,4.0,245000.0
12,2011.0,7707.0,5340,20019.0,6,4,2.0,295000.0
7,2017.0,9906.0,5345,20019.0,3,1,1.0,310000.0
6,2017.0,9906.0,5345,20019.0,2,2,1.0,330000.0
7,2016.0,7703.0,5400,20019.0,2,2,1.0,325000.0
6,2018.0,7707.0,5364,20019.0,4,3,1.0,280000.0
9,2017.0,9902.0,5368,20019.0,4,3,1.0,455000.0
6,2018.0,7601.0,5570,20020.0,3,2,1.0,238000.0
8,2017.0,9901.0,5508,20019.0,5,3,1.0,549000.0
7,2016.0,9901.0,5508,20019.0,5,3,1.0,555000.0
6,2018.0,7601.0,5602,20020.0,4,3,1.0,241500.0
7,2017.0,7601.0,5602,20020.0,3,2,1.0,233700.0
4,2017.0,7709.0,5480,20019.0,3,1,1.0,300000.0
16,2017.0,7708.0,5419,20019.0,10,4,4.0,650000.0
7,1974.0,9902.0,5522,20020.0,3,2,1.0,305500.0
6,2017.0,7601.0,5605,20020.0,3,1,1.0,451000.0
9,2003.0,9901.0,5542,20020.0,4,2,1.0,566500.0
7,2017.0,9901.0,5542,20020.0,3,1,1.0,447000.0
6,2017.0,7603.0,5699,20020.0,3,3,1.0,549900.0
5,2016.0,7604.0,5662,20020.0,2,2,1.0,600000.0
7,2017.0,7601.0,5561,20020.0,3,1,1.0,329500.0
6,2017.0,7603.0,5693,20020.0,5,3,1.0,530000.0
8,2017.0,7603.0,5693,20020.0,5,3,1.0,700000.0
5,2017.0,7601.0,5608,20020.0,2,1,1.0,280000.0
6,2016.0,9901.0,5500,20019.0,2,1,1.0,277000.0
8,2013.0,9902.0,5521,20020.0,4,2,1.0,380000.0
6,2017.0,9907.0,5395,20019.0,3,2,1.0,300000.0
6,2017.0,7601.0,5573,20020.0,3,2,1.0,390000.0
8,2017.0,9901.0,5498,20019.0,3,2,1.0,190000.0
6,1990.0,9901.0,5511,20019.0,4,2,1.0,385000.0
5,2017.0,7601.0,5608,20020.0,2,1,1.0,290000.0
7,2017.0,7703.0,5398,20019.0,2,2,1.0,295000.0
6,2017.0,7708.0,5417,20019.0,3,2,1.0,350000.0
6,2016.0,7708.0,5417,20019.0,3,2,1.0,350400.0
6,2017.0,9901.0,5530,20020.0,3,1,1.0,479400.0
8,2007.0,9902.0,5519,20020.0,4,2,2.0,269950.0
6,2016.0,9902.0,5519,20020.0,3,1,1.0,260000.0
6,2016.0,9907.0,5392,20019.0,3,1,1.0,306000.0
5,2017.0,9907.0,5392,20019.0,2,1,1.0,309000.0
7,2016.0,9901.0,5498,20019.0,3,2,1.0,315000.0
7,2017.0,7601.0,5577,20020.0,4,3,1.0,338000.0
6,2005.0,7601.0,5570,20020.0,3,2,1.0,183000.0
6,2015.0,7601.0,5590,20020.0,3,3,1.0,490000.0
16,2005.0,7502.0,5730,20020.0,8,4,4.0,605000.0
14,2004.0,7603.0,5643,20020.0,5,5,5.0,470000.0
12,2002.0,7603.0,5643,20020.0,4,4,4.0,380000.0
